business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count_x,is_open,attributes,categories,hours,is_restaurant,is_fusion,price_range,avg_rating,review_count_y,rating_std,avg_sentiment
Of4E46wWdTrUliTlox22aA,Bonchon King of Prussia,"350 Mall Blvd, Ste 3045",King of Prussia,PA,19406,40.0876192,-75.3893096,3.5,13,1,"{'BusinessParking': ""{u'valet': False, u'garage': True, u'street': None, u'lot': None, u'validated': None}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","['Korean', 'Chicken Wings', 'Restaurants', 'Asian Fusion']","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}",True,True,,3.615,13,1.71,3.615
Bm0ewN1b2gD33OtgiYpu-A,Fresh Bowl Grill,2657 Ulmerton Rd,Clearwater,FL,33762,27.8945663472,-82.6693110584,3.5,7,1,"{'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'None', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","['Salad', 'Asian Fusion', 'American (New)', 'Fast Food', 'Restaurants']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",True,True,,3.714,7,1.704,3.714
oskXqC-K0AFLtgbTA4D3gQ,Sab Cafe,"111 2nd Ave NE, Ste 100",Saint Petersburg,FL,33701,27.7734044,-82.6342535,4.0,199,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True'}","['Vietnamese', 'Cafes', 'Restaurants', 'Asian Fusion', 'Thai']","{'Monday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,2,4.005,207,1.346,4.005
iNEePY05pBQjXUfdO4ykig,Fish Bowl Kitchen,17782 Aprile Dr,Land O' Lakes,FL,34638,28.1952981671,-82.5223626665,4.5,152,1,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True'}","['Asian Fusion', 'Bubble Tea', 'Restaurants', 'Poke', 'Acai Bowls', 'Food']","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",True,True,2,4.623,154,0.977,4.623
kDP2Xy3XYohj7Kc-9TQsLQ,Yokohama Asian Express,655 W Valencia Rd,Tucson,AZ,85706,32.1334991,-110.979048,2.5,5,1,{'RestaurantsDelivery': 'True'},"['Restaurants', 'Asian Fusion']","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:0'}",True,True,,2.6,5,1.817,2.6
KV5djUZnuPyWiLViMwjF_A,Sakura Japanese Steak House and Sushi Bar,10722 Big Bend Rd,Riverview,FL,33579,27.792806,-82.3308825,3.5,224,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'HappyHour': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}""}","['Restaurants', 'Japanese', 'Asian Fusion', 'Steakhouses', 'Sushi Bars']","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '12:0-22:0'}",True,True,2,3.599,232,1.453,3.599
WlWnZLMS5CiQ2G2BFJH_zw,Scarlet Lane Brewing SoBro,"4601 N College Ave, Unit C",Indianapolis,IN,46205,39.839760768,-86.1446750707,4.5,50,1,"{'BikeParking': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True'}","['Pubs', 'Brewpubs', 'Food', 'Nightlife', 'Restaurants', 'Asian Fusion', 'Bars', 'Breweries']","{'Monday': '0:0-0:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-20:0'}",True,True,2,4.549,51,0.73,4.549
4uc7huVjfw0fjEgwd3Lpcg,The Eastern Peak,"8121 Sawyer Brown Rd, Ste 201",Nashville,TN,37221,36.081124,-86.948527,4.0,138,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': False, u'validated': None}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}"", 'HappyHour': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True'}","['Restaurants', 'Thai', 'Asian Fusion', 'Sushi Bars']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,2,3.711,142,1.495,3.711
JPoLb8jZYc5e7WjI2coVkQ,"Love, Peace & Pho",2112 8th Ave S,Nashville,TN,37204,36.1314659,-86.7785911,3.5,416,1,"{'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}"", 'Alcohol': ""u'full_bar'""}","['Asian Fusion', 'Vietnamese', 'Restaurants']","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",True,True,2,3.547,430,1.423,3.547
lFbBGVLlljaggRLlg3xY3g,Mister Mao,4501 Tchoupitoulas St,New Orleans,LA,70115,29.9172216521,-90.102451183,4.5,29,1,"{'RestaurantsTableService': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}""}","['Chinese', 'Restaurants', 'Asian Fusion']","{'Monday': '17:0-21:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '11:0-15:0'}",True,True,,4.655,29,0.857,4.655
6WVx6tc0LTBV3Ajze9j9VA,Bonchon University City,3836 Chestnut St,Philadelphia,PA,19104,39.955017,-75.1999,3.0,95,1,"{'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}""}","['Asian Fusion', 'Korean', 'Restaurants', 'Chicken Wings']","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-0:0', 'Sunday': '0:0-0:0'}",True,True,2,2.845,97,1.635,2.845
F__yT5i7C2t-IfzyXYscKw,Kung Fu Tea,1202 E Fowler Ave,Tampa,FL,33612,28.0549827,-82.446693965,4.0,293,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'DriveThru': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2'}","['Food', 'Coffee & Tea', 'Bubble Tea', 'Restaurants', 'Asian Fusion', 'Juice Bars & Smoothies']","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,True,2,4.094,310,1.207,4.094
EvdYKS6NVnU6J7emNJV2BQ,Poke Bros,"430 Cool Spring Blvd, Ste 110",Franklin,TN,37067,35.9452655,-86.825265,4.0,36,1,"{'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True'}","['Poke', 'Ice Cream & Frozen Yogurt', 'Hawaiian', 'Food', 'Asian Fusion', 'Restaurants']","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,,4.222,36,1.045,4.222
z494JUd3IGXgilROotL-8A,Futomaki,"130 E Black Horse Pike, Ste 310",Audubon,NJ,08106,39.8905702,-75.0871218,4.5,20,1,"{'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'True'}","['Japanese', 'Asian Fusion', 'Restaurants', 'Sushi Bars']",,True,True,,4.5,20,1.1,4.5
mVjKb4-y9VPWp38CBim4sg,Aki Sushi,3970 Tampa Rd,Oldsmar,FL,34677,28.0364465,-82.6594418,4.0,156,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'""}","['Asian Fusion', 'Restaurants', 'Food', 'Sushi Bars', 'Seafood']","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:30'}",True,True,2,4.18,167,1.253,4.18
aLMhuJRIAj9gsFLzZYCBZw,Teriyaki Madness,"12525 Old Meridian St, Ste 140",Carmel,IN,46032,39.9719883,-86.1509304,3.0,18,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'quiet'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","['Asian Fusion', 'Gluten-Free', 'Hawaiian', 'Restaurants', 'Japanese']",,True,True,1,2.944,18,1.626,2.944
SerqvZOA2mBuaqg41MoYjw,The Makk on 124,10418-124 Street NW,Edmonton,AB,T5N 3V9,53.546699,-113.5362025,2.5,10,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'False'}","['Canadian (New)', 'Restaurants', 'Tapas Bars', 'Diners', 'Breakfast & Brunch', 'American (New)', 'Asian Fusion']","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-1:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-22:0'}",True,True,3,2.7,10,1.252,2.7
2b-txFFWmKKq4AL-pnIxZg,Noodles & Company,715 Christiana Mall,Newark,DE,19702,39.6796162182,-75.651886463,3.0,36,0,"{'RestaurantsReservations': 'False', 'NoiseLevel': ""'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True'}","['Comfort Food', 'Mediterranean', 'Noodles', 'Food Court', 'Chinese', 'Italian', 'Asian Fusion', 'American (New)', 'Restaurants']","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,1,2.973,37,1.462,2.973
t9erINpCM8JOj2Iz9BmBUg,Piggy Cafe,7036 Terminal Sq,Upper Darby,PA,19082,39.9615287781,-75.2625732422,3.5,10,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'""}","['Asian Fusion', 'Food', 'Thai', 'Coffee & Tea', 'Restaurants']","{'Monday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",True,True,1,3.6,10,1.174,3.6
xF6wArG2EyHB68lOuSgHeA,Great Taste Chinese Food,4004 Rte 130,Delran,NJ,08075,40.0128008566,-74.9579541059,3.0,11,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False'}","['Chinese', 'Asian Fusion', 'Fast Food', 'Restaurants']","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-22:0', 'Sunday': '10:0-22:0'}",True,True,1,3.091,11,1.446,3.091
xhWSGL8AfOaYLJj01-m-wQ,NECTAR,1091 Lancaster Ave,Berwyn,PA,19312,40.044253,-75.450316,4.0,442,1,"{'BYOBCorkage': ""'no'"", 'HasTV': 'False', 'RestaurantsAttire': ""'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}","['Restaurants', 'Sushi Bars', 'Venues & Event Spaces', 'Diners', 'Event Planning & Services', 'Asian Fusion']","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '14:0-21:0', 'Sunday': '14:0-21:0'}",True,True,3,3.927,454,1.184,3.927
Dr1IkcA-4PnDizTo8ODZfA,Panda Express,3052 Mae Anne Ave,Reno,NV,89523,39.5326,-119.86537,2.0,14,1,"{'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","['Fast Food', 'Chinese', 'Restaurants', 'Asian Fusion']",,True,True,,2.0,14,1.359,2.0
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,121 E Yanonali St,Santa Barbara,CA,93101,34.4158054,-119.689906,4.0,167,0,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': None, 'hipster': True, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","['Restaurants', 'Asian Fusion']","{'Monday': '11:0-15:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,True,2,4.012,170,1.269,4.012
40O7uKX-uAG_JDrS-OM85w,Umai Umai,533 N 22nd St,Philadelphia,PA,19130,39.9646735,-75.1741002,4.5,488,1,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HappyHour': 'False', 'HasTV': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'None', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': True, u'romantic': None, u'classy': False, u'upscale': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'None'}","['Japanese', 'Sushi Bars', 'Asian Fusion', 'Restaurants']","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:30'}",True,True,2,4.25,496,1.078,4.25
cE23pzblWoDQQdUJeYCXnQ,Fayette Street Grille,308 Fayette St,Conshohocken,PA,19428,40.0761075048,-75.3043508055,4.5,114,0,"{'RestaurantsReservations': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'BYOBCorkage': ""'yes_free'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'loud'""}","['American (Traditional)', 'American (New)', 'Restaurants', 'Asian Fusion']","{'Monday': '17:0-21:0', 'Tuesday': '17:0-20:30', 'Wednesday': '17:0-20:30', 'Thursday': '17:0-20:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-20:0'}",True,True,3,4.442,120,0.887,4.442
